"gene_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
TSPAN6	1817.55016873272	0.231097716397594	0.112684724736248	2.05083445816198	0.0402830706333659	0.116812436076292
TNMD	3.5746160208264	0.613756144124946	0.641157937725775	0.957262022368428	0.338435018949347	0.533083830722746
DPM1	486.476011511874	-0.028020110936216	0.0791319489731965	-0.354093527327463	0.723268792701212	0.843462545100315
SCYL3	197.965428379746	-0.0782807649905113	0.109175971330537	-0.717014596128591	0.473365090441287	0.660747088630813
C1orf112	89.0296158662972	-0.193594233268721	0.172254226853182	-1.12388669239291	0.261061097500199	0.449488552616848
FGR	64.0137906492695	-0.22081911520564	0.260510111227211	-0.847641245729026	0.396637796617365	0.590532694556005
CFH	34540.3873136307	-0.0308740086843768	0.127650252728084	-0.241864062346539	0.808885497565506	0.897696447628026
FUCA2	801.175295881596	-0.414036807203546	0.0909686910131474	-4.55142096244637	5.32848146873691e-06	6.33296016782193e-05
GCLC	2626.10251988188	0.444740279437943	0.09845575756744	4.51715867539088	6.26749402565712e-06	7.29190916911972e-05
NFYA	240.168009324403	-0.0593577438057076	0.0909838333516116	-0.652398801183905	0.514143937511738	0.693584625535778
STPG1	33.5265569745958	-0.708862032229005	0.295489843883996	-2.39893873478538	0.0164426654979138	0.0575414857978233
NIPAL3	183.193220134863	-0.399119645585943	0.0843200588691706	-4.73338907655662	2.20801653638209e-06	2.94576220125173e-05
LAS1L	280.50716064638	0.0613239378087747	0.100487158787551	0.610266411635991	0.541685343017583	0.715256272745868
ENPP4	230.425350436262	-0.0760633440783886	0.245394869563822	-0.309963057555309	0.756589049498979	0.865250710316013
SEMA3F	125.820501434265	-0.0564709025678522	0.132005533847635	-0.427791933579337	0.668802610223426	0.808188027189099
CFTR	191.314219270604	-4.11052020172806	0.610935134780059	-6.72824325811263	1.71723666670147e-11	7.47992139664283e-10
ANKIB1	462.227435632191	-0.157761220261325	0.0979467319202769	-1.61068386017957	0.107248645269114	0.24191599570651
CYP51A1	1269.8779451791	1.09471436601466	0.292789729842693	3.73890971723227	0.000184820082073645	0.00136325401001915
KRIT1	405.330961249968	0.0880362524564341	0.09781804218975	0.900000148087804	0.368120171885564	0.562606540126816
RAD52	84.5449126332037	0.0425514158308289	0.118441929530536	0.359259731747771	0.71940079558535	0.840981382906601
BAD	327.756295285683	0.315455848279543	0.165407161664874	1.90714746026946	0.0565014948638148	0.151419218110941
LAP3	2876.6636206272	0.270403127990948	0.138714699562083	1.94934732111737	0.0512539609752204	0.140381146434337
CD99	1828.06956850945	-0.0717113912094267	0.0915875278458418	-0.782982059851313	0.43363764714523	0.624317512515034
HS3ST1	34.2031243209218	-1.76857590848299	0.216477822734431	-8.16977871517413	3.08955623612837e-16	3.23660346964537e-14
AOC1	89.5655135438179	1.00391120617898	0.623577585380775	1.60992189218277	0.107414909049431	0.242137040301368
WNT16	0.465502450616383	-0.525226682670794	0.96152939531145	-0.546240900415392	0.584900354883361	NA
HECW1	2.91711049087317	-1.94324071242159	0.399404909809811	-4.86534007142508	1.14260172132333e-06	1.6369599271215e-05
MAD1L1	113.691719464879	0.0431765542636754	0.182429299899151	0.236675546568144	0.812908507045063	0.89993723694274
LASP1	2228.13424450042	-0.416350854178147	0.0811322359503481	-5.13175619161967	2.87051172729963e-07	4.83836151835678e-06
SNX11	184.77153523055	0.0267740752714042	0.0673300752880274	0.397654022468696	0.690885233122314	0.822909680115297
TMEM176A	10489.4998439002	0.438806224650364	0.141404908676352	3.1031894773519	0.00191447025303764	0.00986355414866541
M6PR	1168.91068054008	-0.0743721228867228	0.0977307870760983	-0.760989705616642	0.446663216009143	0.636318242315527
KLHL13	59.7324701237184	0.000127235426520859	0.371957109037048	0.000342070156557181	0.999727067508694	0.999887749159511
CYP26B1	30.4487726353001	-0.0118435584697325	0.268699385436774	-0.0440773560031806	0.964842742530452	0.98333459525134
ICA1	157.145502720488	-0.112015266728048	0.263859046794718	-0.424526913474358	0.67118158178462	0.809773540787221
DBNDD1	55.0379978720903	-1.86668730585881	0.204665548378655	-9.12067185047295	7.46600376556735e-20	1.40428743554171e-17
ALS2	626.405240807152	0.187175540562615	0.102958436988184	1.81797185386658	0.0690684347886067	0.175591961799255
CASP10	232.736436598056	-0.230810190577756	0.0998098003975129	-2.31250027210261	0.0207501303384607	0.0695067776636943
CFLAR	651.219632169149	-0.147119421609042	0.0801104514564624	-1.83645727784966	0.0662900550253716	0.170642766839806
TFPI	6282.02323238306	0.0687380692483865	0.114152528763891	0.602159846940944	0.547067740620463	0.71977207520083
NDUFAF7	182.206059276817	0.298100065824421	0.0931194917060051	3.20126388539121	0.0013682616192639	0.00742748801648536
RBM5	351.163672827978	-0.107592548688392	0.143871320741542	-0.747838750168123	0.454557425718527	0.643341308845964
MTMR7	25.5750033420968	-0.325396829598157	0.164388382659637	-1.97943932736345	0.0477665643628001	0.133162840781451
SLC7A2	10716.7585410342	-0.581219179802073	0.151245287853949	-3.84289116077013	0.000121593400571631	0.000961746081361091
ARF5	812.477250944895	0.134324953200645	0.120324385658523	1.1163568587157	0.264269412273392	0.45281372427712
SARM1	3.01762065888238	0.290920838946245	0.721668040191629	0.403122797109035	0.686857890585059	0.820422770491958
POLDIP2	926.340338622687	0.410016763703463	0.159172527075809	2.57592670818239	0.0099971834614109	0.0385468988162884
PLXND1	784.525150570991	-0.279596144776829	0.141371117798862	-1.9777458729203	0.0479573824264743	0.133559830721761
AK2	1837.28628710637	0.225339928288846	0.0573968300400286	3.92599953920266	8.63703204554384e-05	0.000718152148783531
CD38	57.4086790704728	0.537458840960067	0.272772043614385	1.97035896288502	0.0487972452372843	0.135275798866108
FKBP4	1134.26401719248	0.621182632933275	0.125256003792577	4.95930425787773	7.07460909887915e-07	1.06712268959278e-05
KDM1A	328.3977285015	-0.0566533023331088	0.0886938950812098	-0.638750866463086	0.522985016224006	0.701116197775897
RBM6	553.57394434092	0.250793378185163	0.162364967471529	1.5446274038711	0.122436413735561	0.266513350887824
CAMKK1	22.0026066197586	-0.429788450074593	0.220989481413449	-1.94483668329219	0.0517946375265341	0.141469445600527
RECQL	401.561596238901	-0.313806936570692	0.128510075680239	-2.44188585921862	0.014610765256475	0.0524552836287705
VPS50	168.870869959523	-0.255982669691549	0.150812120485109	-1.69736138493474	0.0896283583851121	0.212982178869332
HSPB6	152.355358814117	-2.25842119489355	0.473480134890054	-4.76983304783838	1.84378667252426e-06	2.51248822752098e-05
ARHGAP33	32.124353349819	0.0351916454862418	0.238869576663917	0.147325774917563	0.882874889009665	0.940697235376291
NDUFAB1	1152.22264091082	0.251214585857046	0.111970391828517	2.2435804836852	0.024859406120453	0.0800530914602604
PDK4	2609.27777089069	0.381113138884148	0.274285008283498	1.38947856198627	0.164687275446603	0.327872061080281
SLC22A16	0.713746121229725	-0.778182977480924	0.939398539531056	-0.828384274335139	0.407452909526782	0.600441645164467
ZMYND10	5.25435951982747	-0.406654491246392	0.307804241298987	-1.32114648430522	0.186452526170906	0.358578103777788
ABCB5	0.846562069220248	-0.977111752804357	0.720150833909594	-1.35681541532037	0.174839868148991	0.34199883537905
ARX	2.9447587099518	-0.370820373043735	0.677762176898224	-0.547124619347738	0.584293119397113	0.7480446330321
SLC25A13	2744.86608980817	0.517052935591192	0.10381043295776	4.98074153877752	6.33410899045393e-07	9.71360457164856e-06
ST7	580.072585556253	0.265124241942834	0.0820451480009276	3.23144327730187	0.00123166767054599	0.0067925022044238
CDC27	687.282773482138	-0.146537719123709	0.090576926007023	-1.61782614605785	0.105700069996738	0.239467226743226
SLC4A1	23.9903312152382	1.04019794688634	0.432351205625892	2.40590967100578	0.0161322529850612	0.0566522739905373
CALCR	1.73708650903723	0.292347093180155	0.456882096795386	0.639874259093769	0.522254349922202	0.700401393608191
HCCS	258.439779117946	-0.473931878426011	0.0954577423580774	-4.9648343520237	6.8759732298053e-07	1.04350038722253e-05
DVL2	141.803906753732	-0.0850336837935053	0.103834751467372	-0.81893280035659	0.412824754732422	0.606005292730422
PRSS22	7.71199354622814	-2.04680681334816	0.409088395589694	-5.00333628480888	5.63465206157741e-07	8.75451447965231e-06
UPF1	1007.2602067421	0.0498174279582544	0.0881149175206026	0.565368831521704	0.571822920014739	0.738515369232519
SKAP2	444.444420656677	-0.239309385095568	0.131008480253964	-1.82667095009162	0.067749258580225	0.173195901156284
SLC25A5	2991.68456712726	0.189465973269012	0.0965870882054582	1.96160767230071	0.0498081783438601	0.137404161324595
MCUB	60.4645794932025	-1.04023140659089	0.182875758008696	-5.68818643825619	1.28395604175161e-08	2.99324512719334e-07
HOXA11	0	NA	NA	NA	NA	NA
POLR2J	420.333707368493	0.400277621280344	0.117357445699337	3.41075607853492	0.000647830183356062	0.00396752042238883
DHX33	370.776313333973	0.188609853470479	0.108199874157665	1.74316148645092	0.0813054107945338	0.19829575041323
MEOX1	3.93439524505789	-1.59354873712251	0.490840484993886	-3.2465715152701	0.00116804098056007	0.00649498801015574
THSD7A	4.16844187947332	-0.257785789441984	0.690711803977116	-0.373217582148813	0.708986511386481	0.833873629733976
LIG3	154.419680807299	0.154691617764366	0.0970689186695527	1.5936266714887	0.111019677002048	0.248072031988715
RPAP3	226.944806132202	-0.228356750258942	0.116495253544983	-1.96022364268056	0.0499696562459821	0.137757786506245
ACSM3	1915.6291702352	0.866044309136466	0.169611275228729	5.10605387506558	3.28955938792829e-07	5.45214822987207e-06
AC004381.6	19.9047671920669	-0.140602737177354	0.278238302940993	-0.50533206855841	0.613325622620291	0.769384021746998
CIAPIN1	237.656074711212	-0.174540148225366	0.104870752998519	-1.66433579653835	0.0960453426326936	0.223320262866128
FAM214B	137.204561781685	0.10123677211248	0.0938876832724143	1.07827532413109	0.280910905740524	0.471923666730149
PRKAR2B	13.0956685919379	0.0711832312250519	1.05555805306759	0.0674365858118215	0.946234144201212	0.97396879616217
MSL3	242.665877095147	-0.152773571905977	0.100510703883955	-1.51997315711133	0.128517722179214	0.27595243503118
CREBBP	330.172634571546	-0.0963002554714296	0.156356283965874	-0.615902687303874	0.537958747847878	0.712972085465367
TSPOAP1	82.5648777310236	0.425125730274892	0.270411149617789	1.5721457154255	0.115916761460028	0.255949743844017
MPO	10.3692862623472	-0.0983141771116124	0.466191330030552	-0.210888042695194	0.832974634852736	0.910419714479826
PON1	10810.7632277947	0.612312046756698	0.162970114806737	3.75720448796901	0.000171822086943078	0.00128283616300064
GCFC2	470.44694103357	0.312530923909258	0.0941186151651511	3.3206069103424	0.000898219496502345	0.00522516252557643
WDR54	23.8018574779674	-0.912492710837397	0.166623483918714	-5.47637517459752	4.34126759662345e-08	8.90785056933612e-07
CROT	795.157989028088	0.565445722369544	0.122332864463412	4.62218983304082	3.7971029387284e-06	4.75653237955342e-05
ABCB4	2804.81916044944	-0.662988499607529	0.166017715239525	-3.9934804466559	6.51104503270576e-05	0.000561306340527843
KMT2E	666.61965300719	-0.168624549800209	0.0979100611528199	-1.72223924502525	0.0850261883359282	0.204934492185654
RHBDD2	653.370740509687	-0.249087346029326	0.125049674098888	-1.9919071986733	0.046381240989765	0.130266227521933
SOX8	2.73121874134811	-1.59874427081807	0.422262198471694	-3.78614111470185	0.000153004807292248	0.00116778461587825
IBTK	2139.48377823974	0.169969334024172	0.107535798150765	1.58058373999211	0.113973246049844	0.252880049412469
ZNF195	144.039114015112	-0.0706457164994134	0.121638511738236	-0.580784124122149	0.561385956221035	0.731024423099414
MYCBP2	758.272790878519	-0.0366375883292105	0.105666147493536	-0.346729668851151	0.72879441882296	0.846962545896669
FBXL3	950.272101055127	-0.0263544767994305	0.128602522285074	-0.204929703797025	0.837627047417286	0.913691741102592
ITGAL	325.243584708614	-0.189809800087331	0.135592203932248	-1.39985776897744	0.161555914489276	0.32331049943467
PDK2	868.995095675339	0.350034276201644	0.133137606334536	2.62911648961234	0.00856070305938781	0.034050806721961
ITGA3	120.316764424613	-1.98350718881077	0.272310696951044	-7.28398557610596	3.24099680938301e-13	1.97224188194513e-11
ZFX	604.431695388578	0.352651443830202	0.168058606232945	2.09838372300549	0.0358712619767074	0.106647310784061
LAMP2	4886.59048892894	-0.154873036639972	0.109277041552887	-1.41725136807458	0.156409448128155	0.31625814627623
ITGA2B	1.51457427501288	0.700194076076847	1.65852500286392	0.422178788301508	0.672894522913645	0.811069941770593
ASB4	24.6332853618552	1.30832689455602	0.210907069083702	6.20333353566633	5.52795083684124e-10	1.76638305504626e-08
GDE1	692.111181832239	0.249442991703873	0.0659975456493671	3.77957981996965	0.000157093229367319	0.00119366998681393
C19orf60	289.325815252422	0.464496403878815	0.236353699343565	1.96525971528637	0.049384185612902	0.136553130682385
CRLF1	5.02578718202614	-3.34340470452307	0.618092132716567	-5.40923355524445	6.32950417971242e-08	1.2422840298332e-06
OSBPL7	25.3816390879193	-0.844644460578019	0.182300360422066	-4.63325721694944	3.59956843303048e-06	4.55272975319821e-05
TMEM98	235.115756411742	-0.525355114699725	0.168242277032367	-3.12261058258654	0.00179254751276521	0.00931659402280398
YBX2	9.40945994322687	0.418892290843708	0.316289949314316	1.32439330352363	0.185372457421883	0.357010303302994
KRT33A	0	NA	NA	NA	NA	NA
MAP3K14	161.666545141533	0.062623727685717	0.151335841306255	0.413806320731298	0.679015954578917	0.815097709942497
ABCC8	0.784772724132397	0.11441813920196	0.80672664288697	0.141830123265175	0.887214189659081	0.943049657541555
CACNG3	0.174588155063704	-0.953810676380331	2.01780851995041	-0.472696327203422	0.636429847290818	NA
TMEM132A	25.3753309994459	-1.9512820235617	0.242981841812697	-8.03056725969611	9.70230065528504e-16	9.44661649683988e-14
