"gene_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
TSPAN6	1817.55016873272	0.232446068414959	0.118554870041021	1.96066233579887	0.049918425470525	0.658211457455913
TNMD	3.5746160208264	0.0982630488820397	0.672726814339738	0.146066793812109	0.883868659921556	0.990447831640231
DPM1	486.476011511874	0.11678100258808	0.083841816924065	1.39287299431795	0.163658200165736	0.787475234578212
SCYL3	197.965428379746	-0.0556670948787502	0.11630938499842	-0.478612236488968	0.63221451159215	0.956888894096222
C1orf112	89.0296158662972	-0.00790785380334125	0.18343022517096	-0.0431109638336376	0.965613079550579	0.996722362851223
FGR	64.0137906492695	-0.0658515042907974	0.276452874226509	-0.238201554152924	0.81172477176976	0.977493687209953
CFH	34540.3873136307	0.034527216398964	0.134245437978685	0.257194709323725	0.797028468018593	0.976282563495465
FUCA2	801.175295881596	-0.0268036742619154	0.0962937956531576	-0.278353076437656	0.780741336177865	0.974487697459151
GCLC	2626.10251988188	0.0286781012204024	0.103583571445321	0.276859552342629	0.781887951518322	0.974487697459151
NFYA	240.168009324403	0.123472951701719	0.0967406503301284	1.27632956032822	0.201839044893212	0.808891493290868
STPG1	33.5265569745958	-0.135872975925169	0.317473498055612	-0.427982104828693	0.668664149046664	0.96407727689554
NIPAL3	183.193220134863	-0.102259344143049	0.0914182002484203	-1.11858846340411	0.263315747402128	0.84366425440698
LAS1L	280.50716064638	-0.156963086788063	0.106835201082245	-1.46920757576174	0.141776496117851	0.777381588597711
ENPP4	230.425350436262	0.16346557609646	0.258509217330149	0.632339449187585	0.5271650910733	0.933119184887135
SEMA3F	125.820501434265	0.039928575402031	0.140494628719458	0.284200013665727	0.776257104993069	0.974146214983431
CFTR	191.314219270604	0.0427011576951411	0.64579593143141	0.0661217508764629	0.947280894048777	0.994738670887793
ANKIB1	462.227435632191	-0.00172531321488326	0.103786267682862	-0.0166237138438706	0.986736806259456	0.999044705403253
CYP51A1	1269.8779451791	-0.641917563605026	0.307949737705992	-2.0844880998661	0.0371157915620519	0.625835788484296
KRIT1	405.330961249968	0.0514216472651494	0.103446917905027	0.497082448723693	0.619130910958694	0.956098659289291
RAD52	84.5449126332037	0.169975565926172	0.126076068199104	1.34819849916115	0.177594547216162	0.791362820173834
BAD	327.756295285683	0.0864913275055715	0.174208250335359	0.496482384382323	0.619554112759793	0.956098659289291
LAP3	2876.6636206272	-0.0231068684793399	0.145930034903825	-0.158342102053004	0.874187233945583	0.989299557002407
